row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Blank_MidRun04_1_1_4187.mzML Peak area,Blank_MidRun08_1_1_4227.mzML Peak area,Blank_PreRun06_1_1_4147.mzML Peak area,LSTHA00002_P1-F4_1_4201.mzML Peak area,Blank_MidRun12_1_1_4267.mzML Peak area,LSTHA00006_P1-F8_1_4205.mzML Peak area,LSTHA00010_P2-A3_1_4210.mzML Peak area,LSTHA00012_P2-A5_1_4212.mzML Peak area,LSTHA00009_P2-A2_1_4209.mzML Peak area,LSTHA00003_P1-F5_1_4202.mzML Peak area,LSTHA00008_P2-A1_1_4208.mzML Peak area,LSTHA00005_P1-F7_1_4204.mzML Peak area,LSTHA00014_P2-A7_1_4214.mzML Peak area,LSTHA00007_P1-F9_1_4206.mzML Peak area,LSTHA00018_P2-B2_1_4219.mzML Peak area,LSTHA00013_P2-A6_1_4213.mzML Peak area,LSTHA00004_P1-F6_1_4203.mzML Peak area,LSTHA00011_P2-A4_1_4211.mzML Peak area,LSTHA00024_P2-B8_1_4225.mzML Peak area,LSTHA00025_P2-B9_1_4226.mzML Peak area,LSTHA00015_P2-A8_1_4215.mzML Peak area,LSTHA00016_P2-A9_1_4216.mzML Peak area,LSTHA00019_P2-B3_1_4220.mzML Peak area,LSTHA00017_P2-B1_1_4218.mzML Peak area,LSTHA00029_P2-C4_1_4231.mzML Peak area,LSTHA00021_P2-B5_1_4222.mzML Peak area,LSTHA00020_P2-B4_1_4221.mzML Peak area,LSTHA00028_P2-C3_1_4230.mzML Peak area,LSTHA00022_P2-B6_1_4223.mzML Peak area,LSTHA00027_P2-C2_1_4229.mzML Peak area,LSTHA00026_P2-C1_1_4228.mzML Peak area,LSTHA00030_P2-C5_1_4232.mzML Peak area,LSTHA00031_P2-C6_1_4233.mzML Peak area,LSTHA00034_P2-C9_1_4236.mzML Peak area,LSTHA00023_P2-B7_1_4224.mzML Peak area,LSTHA00035_P2-D1_1_4238.mzML Peak area,LSTHA00039_P2-D5_1_4242.mzML Peak area,LSTHA00038_P2-D4_1_4241.mzML Peak area,LSTHA00047_P2-E3_1_4250.mzML Peak area,LSTHA00040_P2-D6_1_4243.mzML Peak area,LSTHA00036_P2-D2_1_4239.mzML Peak area,LSTHA00033_P2-C8_1_4235.mzML Peak area,LSTHA00048_P2-E4_1_4251.mzML Peak area,LSTHA00050_P2-E6_1_4253.mzML Peak area,LSTHA00049_P2-E5_1_4252.mzML Peak area,LSTHA00052_P2-E8_1_4255.mzML Peak area,LSTHA00051_P2-E7_1_4254.mzML Peak area,LSTHA00032_P2-C7_1_4234.mzML Peak area,LSTHA00053_P2-E9_1_4256.mzML Peak area,LSTHA00055_P2-F2_1_4259.mzML Peak area,LSTHA00043_P2-D9_1_4246.mzML Peak area,LSTHA00042_P2-D8_1_4245.mzML Peak area,LSTHA00059_P2-F6_1_4263.mzML Peak area,LSTHA00037_P2-D3_1_4240.mzML Peak area,LSTHA00056_P2-F3_1_4260.mzML Peak area,LSTHA00057_P2-F4_1_4261.mzML Peak area,LSTHA00058_P2-F5_1_4262.mzML Peak area,LSTHA00054_P2-F1_1_4258.mzML Peak area,LSTHA00041_P2-D7_1_4244.mzML Peak area,LSTHA00045_P2-E2_1_4249.mzML Peak area,LSTHA00062_P2-F9_1_4266.mzML Peak area,MILST00044-Rerun_P1-A1_1_4148.mzML Peak area,LSTHA00064_P1-A2_1_4269.mzML Peak area,LSTHA00063_P1-A1_1_4268.mzML Peak area,LSTHA00060_P2-F7_1_4264.mzML Peak area,LSTHA00044_P2-E1_1_4248.mzML Peak area,LSTHA00065_P1-A3_1_4270.mzML Peak area,LSTHA00068_P1-A6_1_4273.mzML Peak area,LSTHA00066_P1-A4_1_4271.mzML Peak area,LSTHA00067_P1-A5_1_4272.mzML Peak area,LSTHA00061_P2-F8_1_4265.mzML Peak area,MILST00053_P1-B1_1_4158.mzML Peak area,MILST00051_P1-A8_1_4155.mzML Peak area,MILST00055_P1-B3_1_4160.mzML Peak area,MILST00048_P1-A5_1_4152.mzML Peak area,MILST00049_P1-A6_1_4153.mzML Peak area,MILST00045_P1-A2_1_4149.mzML Peak area,MILST00052_P1-A9_1_4156.mzML Peak area,MILST00068_P1-C7_1_4174.mzML Peak area,MILST00054_P1-B2_1_4159.mzML Peak area,MILST00057_P1-B5_1_4162.mzML Peak area,MILST00056_P1-B4_1_4161.mzML Peak area,MILST00050_P1-A7_1_4154.mzML Peak area,MILST00046_P1-A3_1_4150.mzML Peak area,MILST00065_P1-C4_1_4171.mzML Peak area,MILST00064_P1-C3_1_4170.mzML Peak area,MILST00047_P1-A4_1_4151.mzML Peak area,MILST00058_P1-B6_1_4163.mzML Peak area,MILST00061_P1-B9_1_4166.mzML Peak area,MILST00060_P1-B8_1_4165.mzML Peak area,MILST00069_P1-C8_1_4175.mzML Peak area,MILST00072_P1-D2_1_4179.mzML Peak area,MILST00059_P1-B7_1_4164.mzML Peak area,MILST00071_P1-D1_1_4178.mzML Peak area,MILST00067_P1-C6_1_4173.mzML Peak area,MILST00066_P1-C5_1_4172.mzML Peak area,MILST00073_P1-D3_1_4180.mzML Peak area,MILST00070_P1-C9_1_4176.mzML Peak area,MILST00074_P1-D4_1_4181.mzML Peak area,MILST00077_P1-D7_1_4184.mzML Peak area,MILST00063_P1-C2_1_4169.mzML Peak area,MILST00062_P1-C1_1_4168.mzML Peak area,MILST00082_P1-E3_1_4190.mzML Peak area,MILST00083_P1-E4_1_4191.mzML Peak area,MILST00075_P1-D5_1_4182.mzML Peak area,MILST00084_P1-E5_1_4192.mzML Peak area,MILST00079_P1-D9_1_4186.mzML Peak area,MILST00076_P1-D6_1_4183.mzML Peak area,MILST00089_P1-F1_1_4198.mzML Peak area,MILST00081_P1-E2_1_4189.mzML Peak area,MILST00080_P1-E1_1_4188.mzML Peak area,MILST00086_P1-E7_1_4194.mzML Peak area,MILST00085_P1-E6_1_4193.mzML Peak area,MILST00078_P1-D8_1_4185.mzML Peak area,MILST00087_P1-E8_1_4195.mzML Peak area,MILST00090_P1-F2_1_4199.mzML Peak area,MILST00088_P1-E9_1_4196.mzML Peak area,MILST00091_P1-F3_1_4200.mzML Peak area,
1113,105.06997206358093,4.5253034,,,,111,,,,,,,0,0,0,0,0,307.92252,493.57935,265.32794,423.6903,430.41052,454.70242,689.2789,470.82654,404.1552,380.76535,425.62833,382.717,231.99982,0,0,680.06714,425.1712,460.8753,234.47115,363.36462,557.67474,145.6384,167.60066,382.0118,681.0821,467.03287,492.17834,313.4013,446.31305,254.52083,428.5759,363.58276,423.61032,0,227.78735,239.55878,361.6828,0,0,0,0,0,353.3583,0,0,311.4554,232.41449,0,345.5621,0,0,0,0,322.56686,373.846,0,0,0,0,0,700.3223,0,0,0,0,0,356.50897,706.45056,451.93274,435.5682,277.7145,762.7228,384.10303,0,371.38318,472.82083,274.5749,303.70026,351.12097,375.03763,502.16568,117.00027,358.71747,395.09067,592.4072,553.2904,325.80698,257.3871,525.7992,316.41058,439.6473,464.10596,601.9919,390.76566,677.9026,246.39127,560.1969,387.12363,596.9676,464.1155,366.78665,328.15765,459.40268,428.22427,192.05438,238.32724,524.6642,638.7915,232.82533,407.06708,399.78262,430.86417,400.21207,
293,107.04919015143258,2.4741561,,,,,,,,,,,0,0,0,0,0,6.139811,17.998116,6.4426203,23.782604,3.3358128,8.408879,6.6862063,4.7481995,62.507988,2.8810976,16.749004,32.44794,52.456135,0,0,0,2.5338047,4.452319,43.591084,39.169357,16.795935,8.85561,31.452847,149.83025,59.629303,33.897305,13.526841,30.993282,9.882839,56.634792,6.8746614,127.14838,22.365036,0,97.77102,48.357956,36.827106,0,0,0,0,0,63.248383,0,0,45.49451,50.240955,0,36.08036,0,0,0,0,78.8356,55.60585,0,0,0,0,0,50.79499,0,0,0,0,0,87.15062,12.743273,13.927538,23.392633,26.211931,21.220032,87.44606,0,58.09503,28.597773,83.40375,23.754215,45.88856,9.601397,10.685457,41.696175,70.29246,8.708864,7.5635858,74.70897,7.4869905,28.362558,23.565804,71.28689,8.580352,12.289089,490.1837,15.792969,5.4808717,60.412937,31.564177,39.97303,30.31932,27.478176,30.152319,36.07954,39.00939,16.462791,67.00827,27.710812,81.523056,3.897258,66.00847,64.5689,48.95382,53.86412,30.573668,
366,107.04919241389182,2.7091205,,,,,,,,,,,0,0,0,0,0,32.492798,333.95895,151.83727,395.81024,28.140018,380.30304,27.851233,406.51685,334.71738,20.122484,321.08856,79.25841,174.26022,0,0,326.77875,5.215577,96.4687,64.77536,269.3703,61.616646,129.92828,103.43694,181.58865,391.01666,457.48956,140.96173,176.42987,15.542414,52.50793,154.92125,360.67215,312.4834,0,136.81056,141.57031,103.996704,0,0,0,0,0,48.26197,0,0,142.75105,137.58409,0,16.173908,0,0,0,0,155.08913,187.1796,0,0,0,0,0,31.82382,0,0,0,0,0,332.56088,409.66315,321.75412,40.979324,70.64911,35.606388,358.43655,0,285.82886,400.27365,212.35146,86.31771,83.49135,3.7754602,0,26.380339,201.41103,33.857372,35.57376,349.565,14.921171,199.86595,300.11465,142.56909,23.227741,302.1751,362.84683,282.75586,79.15761,131.48549,122.86093,28.184746,367.4097,272.06885,293.90027,26.912165,53.90778,272.10153,148.13564,271.63147,294.59552,142.38081,77.09096,54.719387,43.002853,0,65.607025,
70,113.03456518592385,1.260878,,,,,,,,,,,0,0,0,0,0,237.53021,429.03635,133.92377,400.19464,210.69339,328.61282,358.20303,381.3326,453.97034,219.86807,316.09253,658.46844,487.1279,0,0,182.01239,348.51587,165.91692,609.2395,1025.084,361.3453,259.94473,625.2307,571.7088,559.5198,517.23145,480.63467,514.59094,375.44315,362.1194,538.56384,443.70602,434.25256,0,534.7846,564.7782,582.3724,0,0,0,0,0,332.58,0,0,757.9375,260.3106,0,189.23125,0,0,0,0,908.65326,464.54355,0,0,0,0,0,1034.9973,0,0,0,0,0,620.7653,598.3911,765.7765,242.16425,170.87729,338.24152,960.8744,0,1108.2557,256.8096,503.64203,321.4659,435.8197,179.61008,388.3315,453.87976,1031.6398,176.5312,308.4742,571.2841,798.2255,565.2792,739.83826,578.5206,262.94196,384.0548,669.8499,908.90894,358.4685,677.9073,788.36273,720.925,495.61053,234.04599,687.0542,353.53674,499.3509,445.36215,308.54196,487.72968,731.7848,389.35785,423.00436,835.6181,453.28955,486.39508,150.2656,
52,113.03460252037257,1.0827107,,,,66,,,,,,,0,0,0,0,0,660.1727,1093.7129,880.36334,747.7387,585.85394,916.43353,933.848,668.71545,960.7037,642.10974,1382.9119,1060.712,1588.566,0,0,523.1986,632.973,425.98166,1097.3535,2667.7708,660.8598,689.5597,1236.6871,2163.729,1740.939,1012.99207,1264.6025,941.16125,656.3581,1067.7802,1467.0806,1057.1088,1159.3009,0,1255.1714,942.65857,1056.9193,0,0,0,0,0,959.47546,0,0,1329.477,2029.1644,0,857.04016,0,0,0,0,1437.5175,1482.0474,0,0,0,0,0,1634.2964,0,0,0,0,0,1231.4939,813.08685,1508.6505,1041.6672,597.70074,708.9644,1495.3481,0,1835.085,1022.2758,1260.7327,1035.1765,1644.2021,587.7633,767.0297,1815.0668,1853.5181,885.23846,755.46857,1007.492,1212.777,1669.3574,1301.9702,1536.6376,1146.2141,1387.8541,1201.1427,1639.0236,740.3553,1088.7385,2216.443,1308.7067,1545.7305,766.0157,1215.779,683.83386,1027.9896,946.8853,992.75433,1277.6432,1418.0033,745.5574,1571.8693,1473.3322,755.06256,1148.0021,512.3789,
117,115.03906746338069,1.4257914,,,,159,,,,,,,0,0,0,0,0,0,0,0,0,27.955534,146.62393,0,7.804097,9.914698,0,49.44254,0,0,0,0,30.802809,174.22443,0,23.298525,8.255329,43.444534,0,0,803.62146,952.7619,34.471394,0,19.663641,44.620365,753.58875,108.1683,1001.5966,1393.2073,0,327.1112,0,8.538247,0,0,0,0,0,0,0,0,0,0,0,54.301487,0,0,0,0,0,9.704204,0,0,0,0,0,10.469792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.51566,13.021417,9.563395,0,0,0,9.081974,209.22275,8.2765665,0,0,8.824198,0,10.397631,7.660777,0,97.4259,18.038372,637.9626,9.845545,30.838486,0,1007.63806,0,0,0,96.62827,0,18.312584,11.612705,17.645802,0,0,70.89642,0,20.949171,56.94204,
159,115.07543819252356,1.7244629,,,,,,,,,,,0,0,0,0,0,23.743237,45.465862,79.09655,77.894646,73.0423,123.98807,62.641838,91.133865,43.398422,122.24208,173.56134,404.7735,102.83635,0,0,164.06242,19.589909,20.479568,298.4863,97.12721,43.782524,34.949287,74.46592,26.299362,507.85565,61.087666,30.867023,60.60253,29.979225,93.49958,37.052986,41.530666,172.8941,0,173.87364,441.14795,91.76999,0,0,0,0,0,452.51456,0,0,58.51385,32.276608,0,482.80447,0,0,0,0,104.106186,100.02339,0,0,0,0,0,239.6634,0,0,0,0,0,158.87627,80.74653,83.03512,259.46777,168.80739,344.27994,308.48065,0,137.19667,85.60777,175.56139,174.0485,622.31415,125.4951,255.07614,287.23373,168.43362,320.43228,139.92224,171.32036,131.15245,136.2896,257.73135,125.83755,111.980286,51.953472,175.26974,15.388822,184.42429,642.9796,518.83765,158.3278,140.43118,49.4917,37.09927,365.87332,527.68,130.99048,78.236885,123.73021,50.306786,24.213839,379.35687,268.85254,583.0984,195.54672,529.0179,
8,116.07066522123691,1.0395962,,,,13,,,,,,,0,0,0,0,0,580.8622,479.06512,393.60187,370.19717,722.494,556.8981,897.966,373.43402,468.22433,616.887,755.3961,610.73615,636.05164,0,0,105.587814,551.9507,263.5887,653.11334,852.987,302.36194,330.9504,1005.21643,334.75128,705.42017,649.809,460.2555,553.2528,1032.5063,454.63354,1553.5215,791.68646,853.755,0,1038.703,894.62756,821.2977,123.38468,34.10021,115.183716,39.128292,6.265662,665.34204,26.431341,7.5606527,606.3915,529.29156,14.091738,826.3864,0,20.81803,0,0,962.88544,242.222,7.2717285,0,336.35626,0,14.986849,1161.8586,0,0,15.963736,0,0,724.05524,420.2821,757.9294,754.94763,414.2992,739.8551,484.2164,0,575.249,644.8625,647.81805,485.23148,1163.3635,492.76086,844.7146,1042.4843,624.7884,1227.2649,779.2093,709.19934,1559.2523,713.84753,595.7256,902.91406,562.04663,627.64825,654.49927,556.06775,475.97382,905.48334,595.5507,1141.5214,443.63672,290.5806,694.2102,662.7291,571.60236,568.2448,589.0574,742.4508,566.15924,326.58932,1089.4414,1038.6758,1003.20575,1069.8119,798.9013,
9,118.08631591515692,1.0452875,,,,13,,,,,,,16.454088,20.717915,21.863274,16.769331,24.085608,573.7119,624.5751,908.5632,784.8462,922.4963,795.5983,1039.1703,751.59827,782.06335,692.74036,924.51794,701.9544,1473.5266,32.864563,53.21538,558.04425,781.4067,294.46283,615.99536,1893.2588,472.28128,721.6381,2447.0576,1189.4906,1553.9073,1227.6829,855.2494,1069.4733,1330.3207,1192.3661,1323.9922,1497.7574,1511.3376,23.731241,2535.2312,847.71326,1987.4241,161.31534,153.49268,162.16231,156.92506,130.26808,852.43616,159.81999,115.2221,1928.1411,1317.5905,89.69335,893.04156,100.21144,152.62819,100.92965,110.91129,2863.4158,870.6052,92.634865,96.72261,722.9442,85.29649,83.29302,1700.9471,97.63101,71.88729,107.50188,133.17027,176.60916,1528.2367,1011.7247,1166.3368,831.10925,956.51807,1110.6338,1777.6807,70.52306,1508.4015,535.50336,1675.6268,816.55365,1137.2991,648.7788,1180.2766,962.1199,1489.9901,1222.8556,1385.7018,1361.5311,3431.6636,1221.1117,1818.5712,1716.3002,462.19415,461.4923,1606.6855,1550.5967,667.4791,817.9062,1254.7235,1637.6991,1366.6063,799.4127,1477.6497,592.62225,686.4934,619.63574,618.43494,1450.4938,1193.0645,550.5288,876.81866,1143.8024,1027.1184,1346.1093,693.5746,
113,120.08084529985709,1.4048191,,,,70,4,[M+NH4]+,,2,112;113,102.04702,0,0,0,0,0,1140.3021,1065.45,1505.5298,1631.2834,2756.3896,1350.6337,2311.6855,1495.8246,1543.6562,2040.0209,2162.7761,1001.9099,2834.879,0,0,1135.2821,1934.0675,652.58777,1373.6367,6142.1675,987.34534,1033.5016,4299.601,2545.0637,6265.3345,3002.902,1851.2382,2068.124,4596.3154,2540.5935,5098.439,5099.469,3797.1318,0,3775.2905,2175.8987,2023.4938,41.277428,177.05527,256.91132,178.2467,70.80811,1749.7047,191.7881,103.152466,3545.8745,2657.1536,93.02795,2463.479,68.32637,154.44734,103.34242,134.11755,10074.98,2036.8796,91.361664,0,151.03674,52.673355,91.586945,12220.177,146.50601,60.012753,94.41043,61.33754,44.8694,4403.6357,0,3862.8953,4122.9673,2560.318,4822.3765,4728.6025,0,4488.525,1066.7668,3083.3018,2548.5757,3027.783,1281.3281,4525.487,3026.0576,2918.9192,3311.8767,4525.4146,4367.6606,8282.934,2622.3403,5639.3403,4147.7734,1556.9934,1315.0399,4394.992,6347.5947,2192.087,3333.4172,4215.459,3698.527,3985.1223,2173.2097,4821.682,3028.4788,1574.1586,1898.8511,1633.0925,2998.0962,3930.1729,1572.816,2557.4902,7780.996,2110.9485,9595.808,1440.3872,
60,120.0808672075259,1.1004559,,,,217,,,,,,,0,0,0,0,0,170.62566,128.43686,182.01833,175.3545,337.35895,158.12352,268.1845,181.98685,186.08818,232.43607,290.3587,105.17383,321.59213,0,0,153.42838,230.26181,76.505775,150.85399,672.71,118.601074,126.964226,412.13498,278.37738,681.394,320.1336,245.30704,257.6209,420.57825,273.63104,471.13013,537.93097,410.6661,0,315.72653,228.82684,224.50179,0,4.311428,7.120204,5.5040736,0,198.07562,13.14279,0,337.02737,318.2208,0,259.53986,0,4.1700783,0,0,1002.603,270.4536,0,0,4.173042,0,0,1427.2242,0,0,0,0,0,450.59595,137.84406,427.22656,450.89313,318.5352,559.2973,427.12442,0,440.54285,130.16273,309.53784,289.24582,322.33774,167.60533,515.058,342.55856,320.60416,336.53467,495.87958,470.7688,781.79285,299.47952,607.13635,411.20523,212.19995,169.89453,464.3599,710.3111,247.18011,302.52948,376.03223,413.61304,442.9483,257.4869,565.706,363.05185,203.49475,238.52243,198.82217,289.23666,431.44785,186.43517,275.2298,975.7403,214.82794,1197.7659,154.28584,
139,120.08087321835205,1.5193977,,,,207,,,,,,,0,0,0,0,0,4.435253,0,24.763805,32.139862,22.922323,7.207561,28.382666,13.083237,9.933462,41.33503,0,22.73555,16.974888,0,0,0,18.929703,29.879004,40.104965,27.885159,25.167692,12.482107,22.09049,4.5057077,53.35262,38.137177,23.998142,5.326974,27.035894,5.934147,58.34499,18.259726,39.12333,0,16.380215,25.75209,35.2649,0,0,0,0,0,6.0734606,0,0,13.382958,12.182536,0,6.6176176,0,0,0,0,16.553501,8.691217,0,0,0,0,3.7333374,138.66354,0,0,0,0,0,16.185837,3049.317,0,27.47677,14.498006,29.202076,36.561905,0,8.120197,0,28.948048,14.303068,10.786032,6.4899516,41.65187,5.2018347,12.502419,0,37.923462,5.1166344,33.034866,7.2491417,22.856041,30.100544,47.96121,13.350179,43.103664,10.38545,46.445293,19.750168,28.689043,13.967336,38.1712,33.477234,34.071896,64.54841,64.05956,27.287819,11.038091,35.152596,27.728226,19.137838,3.0039303,0,36.626366,95.49302,6.649095,
562,121.06486559101447,3.1740868,,,,,,,,,,,0,0,0,0,0,0,278.07193,203.26904,342.09225,0,23.897087,0,18.925434,0,0,15.505005,0,257.1725,0,0,49.813164,0,0,0,183.88434,0,0,205.94154,154.14258,137.74316,291.54626,0,0,0,257.2627,0,270.4983,250.2569,0,288.58643,0,0,0,0,0,0,0,0,0,0,225.61559,209.57655,0,0,0,0,0,0,307.78192,182.22876,0,0,0,0,0,0,0,0,0,0,0,327.1566,46.03801,97.43576,0,0,0,115.09766,0,280.8855,316.42175,330.49152,0,0,0,0,0,27.680645,0,0,240.65157,0,0,283.89948,264.21405,0,40.11646,392.93542,248.92398,0,0,0,0,216.09357,286.9539,370.6422,0,0,53.55938,0,0,306.01785,82.97802,0,0,0,0,0,
469,121.10126151203426,2.9365082,,,,180,,,,,,,0,0,0,0,0,104.27199,44.404327,9.055268,65.172554,322.15503,62.918114,199.05481,54.506992,72.88616,109.97216,87.97451,48.572674,21.403208,0,0,55.97356,216.56216,88.595634,69.04405,98.46054,69.31569,25.366123,9.462944,24.862625,123.41887,102.527245,69.91486,67.94358,199.32878,15.693548,128.11755,90.45477,92.84983,0,11.71645,69.98717,82.62008,0,0,0,0,0,61.227234,0,0,21.453327,12.884328,0,276.39948,0,0,0,0,70.55496,37.80794,0,0,0,0,0,134.3078,0,0,0,0,0,80.96881,53.94656,43.585793,187.19638,135.4134,439.5121,116.785225,0,78.575554,57.337677,31.356739,48.90316,119.734314,67.96951,319.12982,67.39401,64.87845,260.49603,256.31168,59.383526,104.64806,13.227711,99.517334,21.924583,78.61321,4.6827765,105.763855,92.94061,256.6593,121.49483,64.31186,130.29234,69.01233,57.17677,105.86758,284.5757,118.044586,8.144218,43.113235,81.61697,81.89234,8.547756,77.666,198.81136,100.220795,188.34988,85.154434,
415,121.10127594332518,2.8304698,,,,43,,,,,,,0,0,0,0,0,302.32474,116.27575,61.919067,261.29843,737.8145,190.9343,308.57687,206.48291,234.81905,345.74716,291.16995,160.48068,92.86774,0,0,194.74683,544.0062,263.30972,174.59259,292.23077,227.9469,87.62755,76.62941,99.54756,447.50128,385.598,249.39381,218.11491,573.9042,94.24632,336.32706,246.79489,220.97113,0,114.49118,213.06714,246.53229,0,0,0,0,0,272.9488,0,0,68.93085,104.81987,0,771.82227,0,0,0,0,216.36267,142.4564,0,0,0,0,0,459.6206,0,0,0,0,0,275.8022,179.80864,172.12703,319.53784,422.56775,1007.3439,337.0868,0,213.50015,194.5925,180.43015,173.13364,307.55112,185.22357,855.0161,160.08804,204.72855,616.5457,612.4249,173.65904,349.68497,112.66341,320.5602,107.196304,217.67279,19.890236,306.91165,336.7558,578.56726,264.0994,240.35655,355.71606,206.0896,225.93869,289.51154,750.38184,277.52682,137.92278,131.35345,149.15543,271.30176,58.797775,217.02455,626.4033,246.0462,558.0288,224.37708,
78,122.02355087130942,1.3081692,,,,182,,,,,,,0,0,0,0,0,61.022434,30.741985,175.18365,59.444675,149.98743,41.700115,97.39926,20.723122,56.790825,75.97611,50.06526,389.3531,190.9846,0,0,26.088154,28.2191,38.021534,373.96786,19.977,32.785603,214.15237,162.93658,167.85107,51.251526,95.75198,22.377258,9.257107,60.837658,241.44037,95.62927,65.48437,91.1541,0,214.79892,351.0119,322.0867,0,0,0,0,0,299.17648,0,0,128.90936,297.2873,0,206.634,0,0,0,0,45.611538,172.36336,0,0,0,0,0,84.68332,0,0,0,0,0,45.588688,43.464565,0,183.87906,140.6492,107.25671,22.724327,0,28.561975,41.776127,352.14523,185.25343,707.60455,49.332798,108.80667,991.9639,183.04053,126.94147,163.15627,9.981024,33.037735,166.75485,63.404884,200.34164,43.527508,0,41.74391,46.94445,55.12908,732.8517,279.75397,108.77349,71.24628,59.650288,70.99003,228.94142,265.44733,30.588207,281.76984,222.51454,38.327095,8.400025,366.69858,118.10078,354.08212,75.85624,738.64996,
63,124.03930501705311,1.1183585,,,,,,,,,,,8.365559,30.815386,0,31.625147,5.6484528,10568.828,11002.423,13170.951,23950.086,12174.533,13995.587,11866.307,12340.207,11694.507,11644.616,10972.82,8195.099,19843.049,23.528759,16.643702,10350.53,13826.268,9477.549,14190.507,26819.027,10202.405,8308.55,17605.916,26016.172,31421.693,25377.262,14463.842,13148.561,9651.67,18894.729,6457.838,20755.527,16885.309,39.673286,22565.455,15052.384,10876.326,40.15291,23.884346,27.81322,7.083269,12.671278,14719.338,23.365799,6.81139,9906.642,20829.725,14.903173,20114.555,14.426744,17.84679,4.26563,14.904372,21198.674,15339.702,4.2775416,0,2.936966,4.1433363,4.620003,18201.254,4.967332,0,8.001987,0,4.962534,19318.07,12977.946,14483.905,11558.394,12262.588,10767.658,8266.054,8.51978,23047.521,11395.714,20648.613,14949.442,13139.578,6529.9946,15172.291,14750.409,23426.285,10566.451,12531.478,18440.75,13980.946,15661.595,18349.412,23342.773,11373.085,10607.463,17020.562,31421.928,13002.481,18383.648,13193.282,17009.793,19150.984,13770.15,27509.514,14761.99,9048.411,12753.071,11949.225,19336.596,20964.768,5747.456,17870.57,17629.238,12140.773,16144.884,9587.444,
259,125.05972788364897,2.3766983,,,,114,15,[M-2H2O+H]+,,2,245;259,160.07365,0,0,0,0,0,308.65234,3.5308218,39.447792,34.95047,932.6351,18.038181,607.42883,7.52247,287.31467,489.815,9.88178,331.15524,69.18334,0,0,4.436177,608.5211,323.35385,415.54407,10.1112385,270.21857,184.8141,51.580444,78.33101,28.67625,40.1606,37.376434,6.9402924,612.1942,70.910965,433.60013,3.759309,42.13411,0,61.498596,413.4703,363.53723,0,0,0,0,0,445.29648,0,0,48.385223,68.30326,0,867.8919,0,0,0,0,36.94545,93.27613,0,0,0,0,0,69.632805,0,0,0,0,0,19.435589,17.5842,5.4746857,588.62036,33.40819,1212.2587,43.871674,0,24.370504,28.321358,132.2118,290.0358,675.32104,249.56747,917.9695,422.33572,135.56169,747.6594,829.1831,15.442196,44.145256,115.861046,61.53251,94.92139,330.7137,28.477331,20.100708,12.344826,672.40967,494.74072,412.35367,469.96994,14.538593,51.806942,32.517746,824.4615,531.0981,5.7129455,332.39456,314.6789,0,0,483.81854,83.97081,449.9014,538.1607,425.76752,
748,125.09616138291632,3.6184225,,,,38,,,,,,,0,0,0,0,0,681.66925,492.91858,1670.9492,734.91907,1259.2217,525.0661,1342.583,505.43973,584.6544,927.7182,701.6452,3315.65,1858.6161,0,0,430.02554,847.80493,609.3282,3990.8962,413.7774,647.75037,2319.332,1656.8098,2170.5479,596.1303,734.7059,918.04645,391.47235,1124.8153,1903.6774,540.93164,548.2265,650.1571,0,1808.8656,2976.1072,2976.7854,2.4965658,0,0,0,0,3777.7314,0,0,1643.7557,1982.838,0,2457.7937,0,0,0,0,1060.9583,2373.7634,0,0,0,0,0,916.9387,0,0,0,0,0,649.1508,563.00195,318.84253,1297.704,1002.8405,1659.8436,756.02167,0,806.2936,727.0003,3105.3257,3431.661,4601.3623,888.01965,1234.128,4040.565,3276.9617,1662.6145,1260.6074,503.18423,541.4725,3167.9355,912.78406,2334.8591,745.17096,293.66153,534.4319,433.08984,955.11395,3774.551,3778.5254,723.7201,488.96387,1283.8905,592.7244,1404.2344,4029.5037,315.02246,2991.309,2677.3877,464.46106,280.08832,4533.737,1113.9343,3752.6934,1033.9963,3894.9607,
103,127.05027635822564,1.358296,,,,,,,,,,,0,0,0,0,0,696.7695,1768.8787,1041.5682,717.11993,571.47345,776.8344,1090.0624,1013.2427,407.63522,472.9312,512.43604,1983.781,2328.2737,0,0,624.2382,1022.6009,196.49982,1814.9799,1439.6611,509.62048,873.2713,1155.8643,1670.0089,1285.7305,899.2362,2192.3965,1331.1892,481.5382,1123.8627,696.97015,1127.383,1675.2703,0,2066.7659,1631.4303,1518.4904,0,0,0,0,0,2630.0068,0,0,1968.9254,1366.9735,0,1034.2406,0,0,0,0,2022.3933,1880.5876,0,0,0,0,0,1351.9702,0,0,0,0,0,1307.8416,1939.9523,1707.7759,942.7948,340.29807,649.1935,2510.88,0,2678.8215,584.7917,2034.6787,1570.798,2485.3516,199.46939,720.49274,3422.6306,3973.6829,962.70825,866.56903,1507.6083,1467.9186,3398.5935,1744.9302,2863.358,590.33887,297.4922,1496.1683,1350.4171,1087.7056,1792.9615,2914.584,1186.1185,1705.1619,813.6523,985.6555,505.63367,1158.89,843.96277,1337.522,1841.5372,1054.6558,465.02036,3506.8484,1280.8945,1272.327,1278.7654,536.5661,
