row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Blank_MidRun08_1_1_4227.mzML Peak area,Blank_MidRun04_1_1_4187.mzML Peak area,Blank_PreRun06_1_1_4147.mzML Peak area,LSTHA00002_P1-F4_1_4201.mzML Peak area,Blank_MidRun12_1_1_4267.mzML Peak area,LSTHA00005_P1-F7_1_4204.mzML Peak area,LSTHA00006_P1-F8_1_4205.mzML Peak area,LSTHA00009_P2-A2_1_4209.mzML Peak area,LSTHA00007_P1-F9_1_4206.mzML Peak area,LSTHA00008_P2-A1_1_4208.mzML Peak area,LSTHA00003_P1-F5_1_4202.mzML Peak area,LSTHA00004_P1-F6_1_4203.mzML Peak area,LSTHA00025_P2-B9_1_4226.mzML Peak area,LSTHA00012_P2-A5_1_4212.mzML Peak area,LSTHA00013_P2-A6_1_4213.mzML Peak area,LSTHA00011_P2-A4_1_4211.mzML Peak area,LSTHA00015_P2-A8_1_4215.mzML Peak area,LSTHA00010_P2-A3_1_4210.mzML Peak area,LSTHA00024_P2-B8_1_4225.mzML Peak area,LSTHA00014_P2-A7_1_4214.mzML Peak area,LSTHA00016_P2-A9_1_4216.mzML Peak area,LSTHA00021_P2-B5_1_4222.mzML Peak area,LSTHA00018_P2-B2_1_4219.mzML Peak area,LSTHA00019_P2-B3_1_4220.mzML Peak area,LSTHA00029_P2-C4_1_4231.mzML Peak area,LSTHA00022_P2-B6_1_4223.mzML Peak area,LSTHA00023_P2-B7_1_4224.mzML Peak area,LSTHA00026_P2-C1_1_4228.mzML Peak area,LSTHA00017_P2-B1_1_4218.mzML Peak area,LSTHA00020_P2-B4_1_4221.mzML Peak area,LSTHA00031_P2-C6_1_4233.mzML Peak area,LSTHA00034_P2-C9_1_4236.mzML Peak area,LSTHA00028_P2-C3_1_4230.mzML Peak area,LSTHA00027_P2-C2_1_4229.mzML Peak area,LSTHA00030_P2-C5_1_4232.mzML Peak area,LSTHA00033_P2-C8_1_4235.mzML Peak area,MILST00044-Rerun_P1-A1_1_4148.mzML Peak area,LSTHA00039_P2-D5_1_4242.mzML Peak area,LSTHA00035_P2-D1_1_4238.mzML Peak area,LSTHA00040_P2-D6_1_4243.mzML Peak area,LSTHA00032_P2-C7_1_4234.mzML Peak area,LSTHA00038_P2-D4_1_4241.mzML Peak area,LSTHA00042_P2-D8_1_4245.mzML Peak area,LSTHA00037_P2-D3_1_4240.mzML Peak area,LSTHA00036_P2-D2_1_4239.mzML Peak area,LSTHA00041_P2-D7_1_4244.mzML Peak area,LSTHA00043_P2-D9_1_4246.mzML Peak area,LSTHA00044_P2-E1_1_4248.mzML Peak area,MILST00048_P1-A5_1_4152.mzML Peak area,MILST00049_P1-A6_1_4153.mzML Peak area,LSTHA00045_P2-E2_1_4249.mzML Peak area,MILST00047_P1-A4_1_4151.mzML Peak area,MILST00045_P1-A2_1_4149.mzML Peak area,MILST00052_P1-A9_1_4156.mzML Peak area,MILST00055_P1-B3_1_4160.mzML Peak area,MILST00054_P1-B2_1_4159.mzML Peak area,MILST00051_P1-A8_1_4155.mzML Peak area,MILST00053_P1-B1_1_4158.mzML Peak area,MILST00056_P1-B4_1_4161.mzML Peak area,MILST00046_P1-A3_1_4150.mzML Peak area,MILST00057_P1-B5_1_4162.mzML Peak area,MILST00060_P1-B8_1_4165.mzML Peak area,MILST00059_P1-B7_1_4164.mzML Peak area,MILST00050_P1-A7_1_4154.mzML Peak area,MILST00058_P1-B6_1_4163.mzML Peak area,MILST00061_P1-B9_1_4166.mzML Peak area,MILST00068_P1-C7_1_4174.mzML Peak area,MILST00065_P1-C4_1_4171.mzML Peak area,MILST00066_P1-C5_1_4172.mzML Peak area,MILST00069_P1-C8_1_4175.mzML Peak area,MILST00064_P1-C3_1_4170.mzML Peak area,MILST00063_P1-C2_1_4169.mzML Peak area,MILST00075_P1-D5_1_4182.mzML Peak area,MILST00074_P1-D4_1_4181.mzML Peak area,MILST00067_P1-C6_1_4173.mzML Peak area,MILST00070_P1-C9_1_4176.mzML Peak area,MILST00073_P1-D3_1_4180.mzML Peak area,MILST00062_P1-C1_1_4168.mzML Peak area,MILST00072_P1-D2_1_4179.mzML Peak area,MILST00071_P1-D1_1_4178.mzML Peak area,MILST00083_P1-E4_1_4191.mzML Peak area,MILST00079_P1-D9_1_4186.mzML Peak area,MILST00078_P1-D8_1_4185.mzML Peak area,MILST00086_P1-E7_1_4194.mzML Peak area,MILST00085_P1-E6_1_4193.mzML Peak area,MILST00084_P1-E5_1_4192.mzML Peak area,MILST00077_P1-D7_1_4184.mzML Peak area,MILST00081_P1-E2_1_4189.mzML Peak area,MILST00076_P1-D6_1_4183.mzML Peak area,MILST00082_P1-E3_1_4190.mzML Peak area,MILST00089_P1-F1_1_4198.mzML Peak area,MILST00088_P1-E9_1_4196.mzML Peak area,MILST00091_P1-F3_1_4200.mzML Peak area,MILST00087_P1-E8_1_4195.mzML Peak area,MILST00080_P1-E1_1_4188.mzML Peak area,MILST00090_P1-F2_1_4199.mzML Peak area,
1112,105.06997206358089,4.525303,,,,170,,,,,,,0,0,0,0,0,689.2789,307.92252,423.6903,404.1552,454.70242,430.41052,382.717,0,265.32794,425.62833,231.99982,680.06714,493.57935,0,470.82654,425.1712,557.67474,380.76535,460.8753,363.36462,382.0118,254.52083,467.03287,234.47115,145.6384,313.4013,446.31305,167.60066,681.0821,492.17834,361.6828,0,363.58276,428.5759,227.78735,353.3583,423.61032,232.41449,345.5621,239.55878,322.56686,311.4554,700.3223,435.5682,277.7145,373.846,117.00027,762.7228,384.10303,451.93274,371.38318,706.45056,356.50897,274.5749,351.12097,472.82083,592.4072,257.3871,303.70026,358.71747,395.09067,0,375.03763,439.6473,553.2904,502.16568,246.39127,464.1155,390.76566,316.41058,601.9919,464.10596,560.1969,325.80698,525.7992,596.9676,328.15765,232.82533,524.6642,638.7915,366.78665,677.9026,192.05438,459.40268,387.12363,428.22427,430.86417,400.21207,407.06708,238.32724,399.78262,
292,107.0491901514326,2.4741564,,,,,,,,,,,0,0,0,0,0,6.6862063,6.139811,23.782604,62.507988,8.408879,3.3358128,32.44794,0,6.4426203,16.749004,52.456135,0,17.998116,0,4.7481995,2.5338047,16.795935,2.8810976,4.452319,39.169357,149.83025,56.634792,33.897305,43.591084,8.85561,30.993282,9.882839,31.452847,59.629303,13.526841,36.827106,0,127.14838,6.8746614,97.77102,63.248383,22.365036,50.240955,36.08036,48.357956,78.8356,45.49451,50.79499,23.392633,26.211931,55.60585,41.696175,21.220032,87.44606,13.927538,58.09503,12.743273,87.15062,83.40375,45.88856,28.597773,7.5635858,28.362558,23.754215,70.29246,8.708864,0,9.601397,8.580352,74.70897,10.685457,60.412937,27.478176,15.792969,71.28689,490.1837,12.289089,31.564177,7.4869905,23.565804,30.31932,36.07954,66.00847,81.523056,3.897258,30.152319,5.4808717,67.00827,39.00939,39.97303,16.462791,53.86412,30.573668,64.5689,27.710812,48.95382,
365,107.04919241389177,2.7091212,,,,,,,,,,,0,0,0,0,0,27.851233,32.492798,395.81024,334.71738,380.30304,28.140018,79.25841,0,151.83727,321.08856,174.26022,326.77875,333.95895,0,406.51685,5.215577,61.616646,20.122484,96.4687,269.3703,181.58865,52.50793,457.48956,64.77536,129.92828,176.42987,15.542414,103.43694,391.01666,140.96173,103.996704,0,360.67215,154.92125,136.81056,48.26197,312.4834,137.58409,16.173908,141.57031,155.08913,142.75105,31.82382,40.979324,70.64911,187.1796,26.380339,35.606388,358.43655,321.75412,285.82886,409.66315,332.56088,212.35146,83.49135,400.27365,35.57376,199.86595,86.31771,201.41103,33.857372,0,3.7754602,23.227741,349.565,0,131.48549,272.06885,282.75586,142.56909,362.84683,302.1751,122.86093,14.921171,300.11465,367.4097,26.912165,77.09096,294.59552,142.38081,293.90027,79.15761,148.13564,53.90778,28.184746,272.10153,0,65.607025,54.719387,271.63147,43.002853,
69,113.0345651859239,1.260878,,,,,,,,,,,0,0,0,0,0,358.20303,237.53021,400.19464,453.97034,328.61282,210.69339,658.46844,0,133.92377,316.09253,487.1279,182.01239,429.03635,0,381.3326,348.51587,361.3453,219.86807,165.91692,1025.084,571.7088,362.1194,517.23145,609.2395,259.94473,514.59094,375.44315,625.2307,559.5198,480.63467,582.3724,0,443.70602,538.56384,534.7846,332.58,434.25256,260.3106,189.23125,564.7782,908.65326,757.9375,1034.9973,242.16425,170.87729,464.54355,453.87976,338.24152,960.8744,765.7765,1108.2557,598.3911,620.7653,503.64203,435.8197,256.8096,308.4742,565.2792,321.4659,1031.6398,176.5312,0,179.61008,262.94196,571.2841,388.3315,677.9073,234.04599,908.90894,578.5206,669.8499,384.0548,788.36273,798.2255,739.83826,495.61053,353.53674,423.00436,731.7848,389.35785,687.0542,358.4685,308.54196,499.3509,720.925,445.36215,486.39508,150.2656,835.6181,487.72968,453.28955,
52,113.03460252037257,1.0827105,,,,54,1,[M-H+2Na]+,,2,39;52,68.06296,0,0,0,0,0,933.848,660.1727,747.7387,960.7037,916.43353,585.85394,1060.712,0,880.36334,1382.9119,1588.566,523.1986,1093.7129,0,668.71545,632.973,660.8598,642.10974,425.98166,2667.7708,2163.729,1067.7802,1012.99207,1097.3535,689.5597,941.16125,656.3581,1236.6871,1740.939,1264.6025,1056.9193,0,1057.1088,1467.0806,1255.1714,959.47546,1159.3009,2029.1644,857.04016,942.65857,1437.5175,1329.477,1634.2964,1041.6672,597.70074,1482.0474,1815.0668,708.9644,1495.3481,1508.6505,1835.085,813.08685,1231.4939,1260.7327,1644.2021,1022.2758,755.46857,1669.3574,1035.1765,1853.5181,885.23846,0,587.7633,1146.2141,1007.492,767.0297,1088.7385,766.0157,1639.0236,1536.6376,1201.1427,1387.8541,2216.443,1212.777,1301.9702,1545.7305,683.83386,1571.8693,1418.0033,745.5574,1215.779,740.3553,992.75433,1027.9896,1308.7067,946.8853,1148.0021,512.3789,1473.3322,1277.6432,755.06256,
116,115.03906746338069,1.4257911,,,,114,,,,,,,0,0,0,0,0,0,0,0,9.914698,146.62393,27.955534,0,0,0,49.44254,0,30.802809,0,0,7.804097,174.22443,43.444534,0,0,8.255329,803.62146,753.58875,34.471394,23.298525,0,19.663641,44.620365,0,952.7619,0,8.538247,0,1001.5966,108.1683,327.1112,0,1393.2073,0,54.301487,0,0,0,10.469792,0,0,9.704204,0,0,0,0,0,0,0,21.51566,9.563395,0,8.2765665,8.824198,13.021417,9.081974,209.22275,0,0,7.660777,0,0,9.845545,0,18.038372,10.397631,97.4259,0,30.838486,0,0,1007.63806,0,0,17.645802,0,0,637.9626,18.312584,96.62827,0,0,20.949171,56.94204,70.89642,11.612705,0,
158,115.07543819252359,1.7244636,,,,,,,,,,,0,0,0,0,0,62.641838,23.743237,77.894646,43.398422,123.98807,73.0423,404.7735,0,79.09655,173.56134,102.83635,164.06242,45.465862,0,91.133865,19.589909,43.782524,122.24208,20.479568,97.12721,26.299362,93.49958,61.087666,298.4863,34.949287,60.60253,29.979225,74.46592,507.85565,30.867023,91.76999,0,41.530666,37.052986,173.87364,452.51456,172.8941,32.276608,482.80447,441.14795,104.106186,58.51385,239.6634,259.46777,168.80739,100.02339,287.23373,344.27994,308.48065,83.03512,137.19667,80.74653,158.87627,175.56139,622.31415,85.60777,139.92224,136.2896,174.0485,168.43362,320.43228,0,125.4951,111.980286,171.32036,255.07614,642.9796,49.4917,15.388822,125.83755,175.26974,51.953472,518.83765,131.15245,257.73135,140.43118,365.87332,379.35687,50.306786,24.213839,37.09927,184.42429,78.236885,527.68,158.3278,130.99048,195.54672,529.0179,268.85254,123.73021,583.0984,
8,116.07067587568346,1.0398974,,,,,,,,,,,0,0,0,0,0,897.966,580.8622,370.19717,468.22433,556.8981,722.494,610.73615,0,393.60187,755.3961,636.05164,105.587814,479.06512,0,373.43402,551.9507,302.36194,616.887,263.5887,852.987,334.75128,454.63354,649.809,653.11334,330.9504,553.2528,1032.5063,1005.21643,705.42017,460.2555,821.2977,0,791.68646,1553.5215,1038.703,665.34204,853.755,529.29156,826.3864,894.62756,962.88544,606.3915,1161.8586,754.94763,414.2992,242.222,1042.4843,739.8551,484.2164,757.9294,575.249,420.2821,724.05524,647.81805,1163.3635,644.8625,779.2093,713.84753,485.23148,624.7884,1227.2649,0,492.76086,562.04663,709.19934,844.7146,905.48334,290.5806,556.06775,902.91406,654.49927,627.64825,595.5507,1559.2523,595.7256,443.63672,662.7291,1089.4414,566.15924,326.58932,694.2102,475.97382,589.0574,571.60236,1141.5214,568.2448,1069.8119,798.9013,1038.6758,742.4508,1003.20575,
9,118.0863158177973,1.0465256,,,,13,,,,,,,20.717915,16.454088,21.863274,16.769331,24.085608,1039.1703,573.7119,784.8462,782.06335,795.5983,922.4963,701.9544,53.21538,908.5632,924.51794,1473.5266,558.04425,624.5751,32.864563,751.59827,781.4067,472.28128,692.74036,294.46283,1893.2588,1189.4906,1192.3661,1227.6829,615.99536,721.6381,1069.4733,1330.3207,2447.0576,1553.9073,855.2494,1987.4241,96.72261,1497.7574,1323.9922,2535.2312,852.43616,1511.3376,1317.5905,893.04156,847.71326,2863.4158,1928.1411,1700.9471,831.10925,956.51807,870.6052,962.1199,1110.6338,1777.6807,1166.3368,1508.4015,1011.7247,1528.2367,1675.6268,1137.2991,535.50336,1385.7018,1221.1117,816.55365,1489.9901,1222.8556,70.52306,648.7788,462.19415,1361.5311,1180.2766,817.9062,799.4127,1550.5967,1716.3002,1606.6855,461.4923,1254.7235,3431.6636,1818.5712,1366.6063,592.62225,876.81866,1193.0645,550.5288,1477.6497,667.4791,618.43494,686.4934,1637.6991,619.63574,1346.1093,693.5746,1143.8024,1450.4938,1027.1184,
112,120.08083989299362,1.4042697,,,,37,5,[M+NH4]+,,2,112;111,102.04702,0,0,0,0,0,2311.6855,1140.3021,1631.2834,1543.6562,1350.6337,2756.3896,1001.9099,0,1505.5298,2162.7761,2834.879,1135.2821,1065.45,0,1495.8246,1934.0675,987.34534,2040.0209,652.58777,6142.1675,2545.0637,2540.5935,3002.902,1373.6367,1033.5016,2068.124,4596.3154,4299.601,6265.3345,1851.2382,2023.4938,0,5099.469,5098.439,3775.2905,1749.7047,3797.1318,2657.1536,2463.479,2175.8987,10074.98,3545.8745,12220.177,4122.9673,2560.318,2036.8796,3026.0576,4822.3765,4728.6025,3862.8953,4488.525,0,4403.6357,3083.3018,3027.783,1066.7668,4525.4146,2622.3403,2548.5757,2918.9192,3311.8767,0,1281.3281,1556.9934,4367.6606,4525.487,3333.4172,2173.2097,6347.5947,4147.7734,4394.992,1315.0399,4215.459,8282.934,5639.3403,3985.1223,3028.4788,2557.4902,3930.1729,1572.816,4821.682,2192.087,1633.0925,1574.1586,3698.527,1898.8511,9595.808,1440.3872,7780.996,2998.0962,2110.9485,
60,120.08086865775309,1.1005894,,,,195,,,,,,,0,0,0,0,0,268.1845,170.62566,175.3545,186.08818,158.12352,337.35895,105.17383,0,182.01833,290.3587,321.59213,153.42838,128.43686,0,181.98685,230.26181,118.601074,232.43607,76.505775,672.71,278.37738,273.63104,320.1336,150.85399,126.964226,257.6209,420.57825,412.13498,681.394,245.30704,224.50179,0,537.93097,471.13013,315.72653,198.07562,410.6661,318.2208,259.53986,228.82684,1002.603,337.02737,1427.2242,450.89313,318.5352,270.4536,342.55856,559.2973,427.12442,427.22656,440.54285,137.84406,450.59595,309.53784,322.33774,130.16273,495.87958,299.47952,289.24582,320.60416,336.53467,0,167.60533,212.19995,470.7688,515.058,302.52948,257.4869,710.3111,411.20523,464.3599,169.89453,376.03223,781.79285,607.13635,442.9483,363.05185,275.2298,431.44785,186.43517,565.706,247.18011,198.82217,203.49475,413.61304,238.52243,1197.7659,154.28584,975.7403,289.23666,214.82794,
138,120.08088033700047,1.5200803,,,,174,,,,,,,0,0,0,0,0,28.382666,4.435253,32.139862,9.933462,7.207561,22.922323,22.73555,0,24.763805,0,16.974888,0,0,0,13.083237,18.929703,25.167692,41.33503,29.879004,27.885159,4.5057077,5.934147,38.137177,40.104965,12.482107,5.326974,27.035894,22.09049,53.35262,23.998142,35.2649,0,18.259726,58.34499,16.380215,6.0734606,39.12333,12.182536,6.6176176,25.75209,16.553501,13.382958,138.66354,27.47677,14.498006,8.691217,5.2018347,29.202076,36.561905,0,8.120197,3049.317,16.185837,28.948048,10.786032,0,37.923462,7.2491417,14.303068,12.502419,0,0,6.4899516,47.96121,5.1166344,41.65187,19.750168,33.477234,10.38545,30.100544,43.103664,13.350179,28.689043,33.034866,22.856041,38.1712,64.54841,3.0039303,27.728226,19.137838,34.071896,46.445293,11.038091,64.05956,13.967336,27.287819,95.49302,6.649095,0,35.152596,36.626366,
561,121.06486559101442,3.1740868,,,,,,,,,,,0,0,0,0,0,0,0,342.09225,0,23.897087,0,0,0,203.26904,15.505005,257.1725,49.813164,278.07193,0,18.925434,0,0,0,0,183.88434,154.14258,257.2627,291.54626,0,0,0,0,205.94154,137.74316,0,0,0,270.4983,0,288.58643,0,250.2569,209.57655,0,0,307.78192,225.61559,0,0,0,182.22876,0,0,115.09766,97.43576,280.8855,46.03801,327.1566,330.49152,0,316.42175,0,0,0,27.680645,0,0,0,0,240.65157,0,0,286.9539,248.92398,264.21405,392.93542,40.11646,0,0,283.89948,216.09357,0,0,306.01785,82.97802,370.6422,0,0,0,0,53.55938,0,0,0,0,0,
468,121.10126151203423,2.936508,,,,118,,,,,,,0,0,0,0,0,199.05481,104.27199,65.172554,72.88616,62.918114,322.15503,48.572674,0,9.055268,87.97451,21.403208,55.97356,44.404327,0,54.506992,216.56216,69.31569,109.97216,88.595634,98.46054,24.862625,15.693548,102.527245,69.04405,25.366123,67.94358,199.32878,9.462944,123.41887,69.91486,82.62008,0,90.45477,128.11755,11.71645,61.227234,92.84983,12.884328,276.39948,69.98717,70.55496,21.453327,134.3078,187.19638,135.4134,37.80794,67.39401,439.5121,116.785225,43.585793,78.575554,53.94656,80.96881,31.356739,119.734314,57.337677,256.31168,13.227711,48.90316,64.87845,260.49603,0,67.96951,78.61321,59.383526,319.12982,121.49483,57.17677,92.94061,21.924583,105.763855,4.6827765,64.31186,104.64806,99.517334,69.01233,284.5757,77.666,81.89234,8.547756,105.86758,256.6593,43.113235,118.044586,130.29234,8.144218,188.34988,85.154434,198.81136,81.61697,100.220795,
414,121.1012759433252,2.8304694,,,,39,,,,,,,0,0,0,0,0,308.57687,302.32474,261.29843,234.81905,190.9343,737.8145,160.48068,0,61.919067,291.16995,92.86774,194.74683,116.27575,0,206.48291,544.0062,227.9469,345.74716,263.30972,292.23077,99.54756,94.24632,385.598,174.59259,87.62755,218.11491,573.9042,76.62941,447.50128,249.39381,246.53229,0,246.79489,336.32706,114.49118,272.9488,220.97113,104.81987,771.82227,213.06714,216.36267,68.93085,459.6206,319.53784,422.56775,142.4564,160.08804,1007.3439,337.0868,172.12703,213.50015,179.80864,275.8022,180.43015,307.55112,194.5925,612.4249,112.66341,173.13364,204.72855,616.5457,0,185.22357,217.67279,173.65904,855.0161,264.0994,225.93869,336.7558,107.196304,306.91165,19.890236,240.35655,349.68497,320.5602,206.0896,750.38184,217.02455,271.30176,58.797775,289.51154,578.56726,131.35345,277.52682,355.71606,137.92278,558.0288,224.37708,626.4033,149.15543,246.0462,
77,122.02355087130942,1.3081692,,,,139,,,,,,,0,0,0,0,0,97.39926,61.022434,59.444675,56.790825,41.700115,149.98743,389.3531,0,175.18365,50.06526,190.9846,26.088154,30.741985,0,20.723122,28.2191,32.785603,75.97611,38.021534,19.977,167.85107,241.44037,95.75198,373.96786,214.15237,9.257107,60.837658,162.93658,51.251526,22.377258,322.0867,0,65.48437,95.62927,214.79892,299.17648,91.1541,297.2873,206.634,351.0119,45.611538,128.90936,84.68332,183.87906,140.6492,172.36336,991.9639,107.25671,22.724327,0,28.561975,43.464565,45.588688,352.14523,707.60455,41.776127,163.15627,166.75485,185.25343,183.04053,126.94147,0,49.332798,43.527508,9.981024,108.80667,732.8517,59.650288,46.94445,200.34164,41.74391,0,279.75397,33.037735,63.404884,71.24628,228.94142,366.69858,38.327095,8.400025,70.99003,55.12908,281.76984,265.44733,108.77349,30.588207,75.85624,738.64996,118.10078,222.51454,354.08212,
63,124.03932145111429,1.117542,,,,,,,,,,,30.815386,8.365559,0,31.625147,5.6484528,11866.307,10568.828,23950.086,11694.507,13995.587,12174.533,8195.099,16.643702,13170.951,10972.82,19843.049,10350.53,11002.423,23.528759,12340.207,13826.268,10202.405,11644.616,9477.549,26819.027,26016.172,18894.729,25377.262,14190.507,8308.55,13148.561,9651.67,17605.916,31421.693,14463.842,10876.326,0,20755.527,6457.838,22565.455,14719.338,16885.309,20829.725,20114.555,15052.384,21198.674,9906.642,18201.254,11558.394,12262.588,15339.702,14750.409,10767.658,8266.054,14483.905,23047.521,12977.946,19318.07,20648.613,13139.578,11395.714,12531.478,15661.595,14949.442,23426.285,10566.451,8.51978,6529.9946,11373.085,18440.75,15172.291,18383.648,13770.15,31421.928,23342.773,17020.562,10607.463,13193.282,13980.946,18349.412,19150.984,14761.99,17870.57,20964.768,5747.456,27509.514,13002.481,11949.225,9048.411,17009.793,12753.071,16144.884,9587.444,17629.238,19336.596,12140.773,
258,125.05972788364893,2.3766987,,,,6,16,[M-2H2O+H]+,,2,244;258,160.07365,0,0,0,0,0,607.42883,308.65234,34.95047,287.31467,18.038181,932.6351,331.15524,0,39.447792,9.88178,69.18334,4.436177,3.5308218,0,7.52247,608.5211,270.21857,489.815,323.35385,10.1112385,78.33101,70.910965,40.1606,415.54407,184.8141,6.9402924,612.1942,51.580444,28.67625,37.376434,363.53723,0,3.759309,433.60013,61.498596,445.29648,42.13411,68.30326,867.8919,413.4703,36.94545,48.385223,69.632805,588.62036,33.40819,93.27613,422.33572,1212.2587,43.871674,5.4746857,24.370504,17.5842,19.435589,132.2118,675.32104,28.321358,829.1831,115.861046,290.0358,135.56169,747.6594,0,249.56747,330.7137,15.442196,917.9695,494.74072,51.806942,12.344826,94.92139,20.100708,28.477331,412.35367,44.145256,61.53251,14.538593,824.4615,483.81854,0,0,32.517746,672.40967,332.39456,531.0981,469.96994,5.7129455,538.1607,425.76752,83.97081,314.6789,449.9014,
747,125.0961632973106,3.6183307,,,,26,,,,,,,0,0,0,0,0,1342.583,681.66925,734.91907,584.6544,525.0661,1259.2217,3315.65,0,1670.9492,701.6452,1858.6161,430.02554,492.91858,0,505.43973,847.80493,647.75037,927.7182,609.3282,413.7774,2170.5479,1903.6774,734.7059,3990.8962,2319.332,391.47235,1124.8153,1656.8098,596.1303,918.04645,2976.7854,0,548.2265,540.93164,1808.8656,3777.7314,650.1571,1982.838,2457.7937,2976.1072,1060.9583,1643.7557,916.9387,1297.704,1002.8405,2373.7634,4040.565,1659.8436,756.02167,318.84253,806.2936,563.00195,649.1508,3105.3257,4601.3623,727.0003,1260.6074,3167.9355,3431.661,3276.9617,1662.6145,0,888.01965,745.17096,503.18423,1234.128,3774.551,1283.8905,433.08984,2334.8591,534.4319,293.66153,3778.5254,541.4725,912.78406,488.96387,1404.2344,4533.737,464.46106,280.08832,592.7244,955.11395,2991.309,4029.5037,723.7201,315.02246,1033.9963,3894.9607,1113.9343,2677.3877,3752.6934,
102,127.05027635822564,1.358296,,,,,,,,,,,0,0,0,0,0,1090.0624,696.7695,717.11993,407.63522,776.8344,571.47345,1983.781,0,1041.5682,512.43604,2328.2737,624.2382,1768.8787,0,1013.2427,1022.6009,509.62048,472.9312,196.49982,1439.6611,1670.0089,1123.8627,899.2362,1814.9799,873.2713,1331.1892,481.5382,1155.8643,1285.7305,2192.3965,1518.4904,0,1127.383,696.97015,2066.7659,2630.0068,1675.2703,1366.9735,1034.2406,1631.4303,2022.3933,1968.9254,1351.9702,942.7948,340.29807,1880.5876,3422.6306,649.1935,2510.88,1707.7759,2678.8215,1939.9523,1307.8416,2034.6787,2485.3516,584.7917,866.56903,3398.5935,1570.798,3973.6829,962.70825,0,199.46939,590.33887,1507.6083,720.49274,1792.9615,813.6523,1350.4171,2863.358,1496.1683,297.4922,2914.584,1467.9186,1744.9302,1705.1619,505.63367,3506.8484,1054.6558,465.02036,985.6555,1087.7056,1337.522,1158.89,1186.1185,843.96277,1278.7654,536.5661,1280.8945,1841.5372,1272.327,
612,128.04944595682912,3.258514,,,,21,36,[M-H2O+H]+,,1,613,145.0528,0,0,0,0,0,0,0,0,21.468487,9.834179,0,0,0,0,0,98.876724,12.869932,0,0,11.81676,0,50.478806,0,0,0,41.864296,25.983585,0,0,193.49959,22.900259,0,0,0,35.462784,7.5442576,0,0,8.8456955,0,0,0,0,0,20.114784,0,13.044117,55.015533,0,0,0,0,18.04513,0,0,20.66337,24.362526,0,0,11.089306,0,36.536667,23.249481,75.930984,10.775707,9.735128,0,0,0,10.810598,61.53829,0,0,0,0,0,0,673.2129,0,0,19.172981,113.73454,0,0,0,0,42.824436,0,287.88217,86.77624,0,18.58414,0,0,243.6368,9.4603405,
172,129.05465272072837,1.7729924,,,,113,,,,,,,0,0,0,0,0,166.11519,17.347775,54.336887,22.598495,14.943807,181.36293,777.0459,0,79.39991,94.576965,125.32677,29.39596,3.7350225,0,65.32262,115.7558,11.768076,68.02449,10.343193,25.175402,148.07286,50.675175,88.64374,1380.5486,177.25525,27.514526,178.9019,89.82747,72.55623,39.734108,227.34435,0,52.303474,73.09082,139.43451,362.11746,57.074905,132.10739,737.04846,326.41876,66.83113,115.226654,121.97798,174.98648,36.33518,118.87008,1327.8047,263.69446,141.18947,21.644186,69.028244,6.1239257,52.43273,218.61191,1332.1313,54.503033,180.67786,156.53868,215.19447,226.39005,724.68054,0,152.3757,34.135727,35.6388,194.35638,449.8033,75.34828,55.57436,137.37659,15.492685,7.449663,290.49863,139.97835,75.914536,62.53622,150.30142,1471.6002,29.31429,0,95.397514,116.16588,774.0132,1068.695,76.926704,17.391247,150.43385,287.70575,204.79295,607.1041,290.6096,
4,130.04991443328748,1.0332305,,,,,,,,,,,0,0,0,0,0,202.93813,76.72955,47.77233,152.62143,104.498886,350.93112,190.85953,0,148.56726,189.95049,215.64703,26.591406,118.7834,0,108.715065,234.96495,135.61215,205.40317,156.03967,321.4681,0,0,276.70404,257.8164,148.95377,204.57591,506.81833,465.2292,336.74167,113.969696,116.68057,0,279.5566,0,415.6941,194.80911,269.05487,130.00635,305.2996,362.4184,95.34791,214.30505,352.20187,212.93944,99.62542,53.900463,152.14458,0,109.823364,197.93802,0,215.99043,192.64282,185.61,458.5318,142.5072,272.06097,210.65741,31.54435,206.2304,334.1307,0,167.32597,168.98796,288.35117,318.12988,67.652115,117.92515,316.70474,0,234.16937,101.88052,260.4476,623.3761,240.40172,165.44655,211.38075,379.03088,272.1691,94.41259,308.6936,176.26544,202.17506,219.99269,375.8692,229.21992,0,408.48804,263.083,319.38095,454.23865,
143,130.06510566002999,1.5642501,,,,,,,,,,,0,0,0,0,0,0,0,11.413401,9.10814,39.219215,0,0,0,23.65458,8.754686,21.289673,16.98937,0,0,4.34135,0,14.2309,0,0,13.48597,0,0,9.458692,0,18.954594,22.520208,0,0,0,31.869299,0,0,0,0,4.0888023,0,0,4.828249,0,2.7263784,3.8835785,15.419419,112.51104,0,0,4.947522,0,0,57.988346,12.203682,79.97793,16.040985,8.717745,33.56713,0,3.6593175,0,32.52263,16.998302,6.1003046,0,0,0,0,80.74481,5.721169,0,36.174076,78.01631,7.7625065,32.642834,0,827.77344,0,27.151108,0,26.78466,0,18.339973,0,22.039127,17.094458,0,183.56197,42.58831,7.968274,11.630073,0,0,93.17621,3.8268783,
